EmpID,Age,AgeGroup,Gender,Department,JobRole,Salary,Attrition,YearsAtCompany,Employee Satisfaction,PerformanceRating,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM970,48,46-55,Male,Research & Development,Manufacturing Director,94776,No,10,4,3,Travel_Rarely,855,4,3,Life Sciences,1,1363,54,3,3,4,Single,7898,5k-10k,18706,1,Y,No,11,3,80,0,11,2,3,9,0,8
RM1039,48,46-55,Male,Sales,Sales Executive,65832,No,2,3,3,Travel_Rarely,1221,7,3,Marketing,1,1466,96,3,2,1,Divorced,5486,5k-10k,24795,4,Y,No,11,1,80,3,15,3,3,2,2,2
RM1104,48,46-55,Female,Sales,Sales Executive,77268,No,8,3,3,Travel_Rarely,492,16,4,Life Sciences,1,1557,96,3,2,3,Divorced,6439,5k-10k,13693,8,Y,No,14,3,80,1,18,2,3,7,7,7
RM1115,48,46-55,Female,Research & Development,Research Scientist,28404,No,8,3,3,Travel_Rarely,1108,15,4,Other,1,1576,65,3,1,1,Married,2367,Upto 5k,16530,8,Y,No,12,4,80,1,10,3,2,2,7,6
RM1167,48,46-55,Male,Research & Development,Manager,182424,No,2,3,4,Travel_Frequently,365,4,5,Medical,1,1644,89,2,4,4,Married,15202,15k+,5602,2,Y,No,25,2,80,1,23,3,3,2,2,2
RM1205,48,46-55,Female,Sales,Sales Representative,31860,Yes,9,4,3,Travel_Frequently,708,7,2,Medical,1,1691,95,3,1,3,Married,2655,Upto 5k,11740,2,Y,Yes,11,3,80,2,19,3,3,7,7,7
RM1332,48,46-55,Male,Research & Development,Research Director,235980,No,22,4,3,Travel_Rarely,1224,10,3,Life Sciences,1,1867,91,2,5,2,Married,19665,15k+,13583,4,Y,No,12,4,80,0,29,3,3,10,12,9
RM1352,48,46-55,Female,Research & Development,Manager,206088,No,22,4,3,Travel_Frequently,117,22,3,Medical,1,1900,58,3,4,4,Divorced,17174,15k+,2437,3,Y,No,11,2,80,1,24,3,3,17,4,7
RM002,49,46-55,Male,Research & Development,Research Scientist,61560,No,10,3,4,Travel_Frequently,279,8,1,Life Sciences,1,2,61,2,2,2,Married,5130,5k-10k,24907,1,Y,No,23,4,80,1,10,3,3,7,1,7
RM130,49,46-55,Female,Research & Development,Manufacturing Director,78804,No,15,3,3,Travel_Rarely,470,20,4,Medical,1,170,96,3,2,1,Married,6567,5k-10k,5549,1,Y,No,14,3,80,0,16,2,2,11,5,11
RM202,49,46-55,Male,Research & Development,Manufacturing Director,81648,No,7,4,3,Non-Travel,1002,18,4,Life Sciences,1,275,92,3,2,4,Divorced,6804,5k-10k,23793,1,Y,Yes,15,1,80,2,7,0,3,7,1,7
RM291,49,46-55,Female,Research & Development,Research Director,223980,No,3,3,3,Travel_Frequently,636,10,4,Life Sciences,1,396,35,3,5,1,Single,18665,15k+,25594,9,Y,Yes,11,4,80,0,22,4,3,2,1,2
RM317,49,46-55,Female,Research & Development,Healthcare Representative,167568,No,7,3,3,Travel_Rarely,1091,1,2,Technical Degree,1,431,90,2,4,3,Single,13964,10k-15k,17810,7,Y,Yes,12,4,80,0,25,2,3,1,0,7
RM376,49,46-55,Male,Research & Development,Healthcare Representative,131580,No,5,2,4,Travel_Rarely,1261,7,3,Other,1,499,31,2,3,3,Single,10965,10k-15k,12066,8,Y,No,24,3,80,0,26,2,3,2,0,0
RM474,49,46-55,Male,Research & Development,Research Director,234024,No,31,4,3,Travel_Rarely,1245,18,4,Life Sciences,1,638,58,2,5,3,Divorced,19502,15k+,2125,1,Y,Yes,17,3,80,1,31,5,3,9,0,9
RM608,49,46-55,Female,Sales,Sales Executive,91848,Yes,9,3,3,Travel_Rarely,1184,11,3,Marketing,1,840,43,3,3,4,Married,7654,5k-10k,5860,1,Y,No,18,1,80,2,9,3,4,8,7,7
RM640,49,46-55,Female,Research & Development,Research Scientist,42960,No,4,3,3,Travel_Rarely,1418,1,3,Technical Degree,1,887,36,3,1,1,Married,3580,Upto 5k,10554,2,Y,No,16,2,80,1,7,2,3,2,0,2
RM678,49,46-55,Female,Research & Development,Laboratory Technician,88836,No,26,1,3,Travel_Rarely,527,8,2,Other,1,944,51,3,3,2,Married,7403,5k-10k,22477,4,Y,No,11,3,80,1,29,3,2,9,1,7
RM822,49,46-55,Male,Sales,Sales Executive,157440,No,9,4,3,Travel_Rarely,174,8,4,Technical Degree,1,1138,56,2,4,2,Married,13120,10k-15k,11879,6,Y,No,17,2,80,1,22,3,3,8,2,3
RM900,49,46-55,Male,Research & Development,Manager,224532,No,1,1,3,Travel_Rarely,1098,4,2,Medical,1,1256,85,2,5,3,Married,18711,15k+,12124,2,Y,No,13,3,80,1,23,2,4,0,0,0
RM1007,49,46-55,Male,Research & Development,Laboratory Technician,51408,Yes,4,1,4,Travel_Frequently,1475,28,2,Life Sciences,1,1420,97,2,2,1,Single,4284,Upto 5k,22710,3,Y,No,20,1,80,0,20,2,3,3,1,3
RM1045,49,46-55,Male,Research & Development,Healthcare Representative,79812,No,3,1,3,Travel_Rarely,1495,5,4,Technical Degree,1,1473,96,3,2,3,Married,6651,5k-10k,21534,2,Y,No,14,2,80,1,20,0,2,2,1,2
RM1055,49,46-55,Male,Research & Development,Healthcare Representative,125592,No,8,3,3,Travel_Rarely,1490,7,4,Life Sciences,1,1484,35,3,3,2,Divorced,10466,10k-15k,20948,3,Y,No,14,2,80,2,29,3,3,7,0,7
RM1072,49,46-55,Female,Research & Development,Laboratory Technician,57468,No,3,3,4,Travel_Rarely,271,3,2,Medical,1,1509,43,2,2,1,Married,4789,Upto 5k,23070,4,Y,No,25,1,80,1,10,3,3,2,1,2
RM1148,49,46-55,Female,Research & Development,Laboratory Technician,38532,No,9,3,3,Travel_Rarely,722,25,4,Life Sciences,1,1617,84,3,1,1,Married,3211,Upto 5k,22102,1,Y,No,14,4,80,1,10,3,2,6,1,4
RM1177,49,46-55,Female,Research & Development,Research Director,196956,No,4,1,3,Travel_Rarely,301,22,4,Other,1,1655,72,3,4,2,Married,16413,15k+,3498,3,Y,No,16,2,80,2,27,2,3,2,1,2
RM1182,49,46-55,Female,Research & Development,Healthcare Representative,167592,No,15,3,3,Travel_Rarely,465,6,1,Life Sciences,1,1661,41,2,4,3,Married,13966,10k-15k,11652,2,Y,Yes,19,2,80,1,30,3,3,11,2,12
RM1193,49,46-55,Female,Research & Development,Laboratory Technician,31044,No,2,4,3,Travel_Rarely,464,16,3,Medical,1,1674,74,3,1,1,Divorced,2587,Upto 5k,24941,4,Y,Yes,16,2,80,1,17,2,2,2,2,2
RM1196,49,46-55,Male,Research & Development,Manager,184548,No,8,3,3,Travel_Rarely,809,1,3,Life Sciences,1,1677,36,3,4,3,Single,15379,15k+,22384,4,Y,No,14,1,80,0,23,2,3,7,0,0
RM1255,49,46-55,Female,Sales,Sales Executive,54084,No,5,4,3,Travel_Rarely,1313,11,4,Marketing,1,1757,80,3,2,4,Single,4507,Upto 5k,8191,3,Y,No,12,3,80,0,8,1,4,1,0,4
RM1378,49,46-55,Male,Research & Development,Research Director,229932,No,5,2,3,Travel_Frequently,1064,2,1,Life Sciences,1,1941,42,3,5,4,Married,19161,15k+,13738,3,Y,No,15,4,80,0,28,3,3,4,4,3
RM1469,49,46-55,Male,Sales,Sales Executive,64680,No,9,4,3,Travel_Frequently,1023,2,3,Medical,1,2065,63,2,2,2,Married,5390,5k-10k,13243,2,Y,No,14,4,80,0,17,3,2,6,0,8
RM1469,49,46-55,Male,Sales,Sales Executive,64680,No,9,4,3,Travel_Frequently,1023,2,3,Medical,1,2065,63,2,2,2,Married,5390,5k-10k,13243,2,Y,No,14,4,80,0,17,3,2,6,0,8
RM037,50,46-55,Male,Sales,Sales Representative,32196,Yes,3,1,3,Travel_Rarely,869,3,2,Marketing,1,47,86,2,1,3,Married,2683,Upto 5k,3810,1,Y,Yes,14,3,80,0,3,2,3,2,0,2
RM063,50,46-55,Female,Research & Development,Research Director,224880,No,27,2,3,Travel_Rarely,989,7,2,Medical,1,80,43,2,5,3,Divorced,18740,15k+,16701,5,Y,Yes,12,4,80,1,29,2,2,3,13,8
RM107,50,46-55,Female,Research & Development,Research Director,218064,No,8,1,3,Travel_Frequently,1115,1,3,Life Sciences,1,141,73,3,5,2,Married,18172,15k+,9755,3,Y,Yes,19,1,80,0,28,1,2,3,0,7
RM132,50,46-55,Female,Sales,Sales Executive,110496,No,2,3,3,Travel_Frequently,809,12,3,Marketing,1,174,77,3,3,4,Single,9208,5k-10k,6645,4,Y,No,11,4,80,0,16,3,3,2,2,1
RM166,50,46-55,Female,Research & Development,Manager,239112,No,5,3,3,Travel_Rarely,1452,11,3,Life Sciences,1,226,53,3,5,2,Single,19926,15k+,17053,3,Y,No,15,2,80,0,21,5,3,4,4,4
RM184,50,46-55,Male,Research & Development,Laboratory Technician,44280,No,3,3,3,Travel_Rarely,328,1,3,Medical,1,249,86,2,1,3,Married,3690,Upto 5k,3425,2,Y,No,15,4,80,1,5,2,2,2,0,2
RM234,50,46-55,Female,Sales,Manager,234204,No,7,4,3,Travel_Rarely,854,1,4,Medical,1,323,68,3,5,4,Divorced,19517,15k+,24118,3,Y,No,11,3,80,1,32,3,2,0,0,6
RM280,50,46-55,Male,Research & Development,Research Director,229728,No,10,1,3,Travel_Rarely,797,4,1,Life Sciences,1,385,96,3,5,2,Divorced,19144,15k+,15815,3,Y,No,14,1,80,2,28,4,2,4,1,6
RM368,50,46-55,Male,Research & Development,Healthcare Representative,125952,No,4,4,3,Travel_Rarely,1046,10,3,Technical Degree,1,491,100,2,3,4,Single,10496,10k-15k,2755,6,Y,No,15,4,80,0,20,2,3,3,1,3
RM426,50,46-55,Male,Research & Development,Manager,204552,No,27,2,3,Travel_Rarely,1099,29,4,Life Sciences,1,569,88,2,4,3,Married,17046,15k+,9314,0,Y,No,15,2,80,1,28,2,3,10,15,7
RM478,50,46-55,Male,Human Resources,Manager,218400,No,32,1,3,Travel_Frequently,1246,3,3,Medical,1,644,99,3,5,2,Married,18200,15k+,7999,1,Y,No,11,3,80,1,32,2,3,5,10,7
RM524,50,46-55,Male,Research & Development,Laboratory Technician,38652,No,20,4,3,Travel_Rarely,1207,28,1,Medical,1,716,74,4,1,3,Married,3221,Upto 5k,3297,1,Y,Yes,11,3,80,3,20,3,3,8,3,8
RM529,50,46-55,Male,Sales,Sales Executive,81552,Yes,4,2,3,Travel_Frequently,562,8,2,Technical Degree,1,723,50,3,2,3,Married,6796,5k-10k,23452,3,Y,Yes,14,1,80,1,18,4,3,3,1,3
RM540,50,46-55,Male,Sales,Sales Representative,46500,No,2,4,3,Travel_Rarely,316,8,4,Marketing,1,738,54,3,1,2,Married,3875,Upto 5k,9983,7,Y,No,15,4,80,1,4,2,3,2,2,2
RM589,50,46-55,Male,Research & Development,Research Director,211668,No,4,3,3,Travel_Rarely,691,2,3,Medical,1,815,64,3,4,3,Married,17639,15k+,6881,5,Y,No,16,4,80,0,30,3,3,3,0,3
RM654,50,46-55,Male,Research & Development,Manager,215088,No,31,1,3,Non-Travel,881,2,4,Life Sciences,1,905,98,3,4,1,Divorced,17924,15k+,4544,1,Y,No,11,4,80,1,31,3,3,6,14,7
RM715,50,46-55,Male,Research & Development,Research Director,208788,No,5,4,4,Travel_Rarely,1126,1,2,Medical,1,997,66,3,4,4,Divorced,17399,15k+,6615,9,Y,No,22,3,80,1,32,1,2,4,1,3
RM722,50,46-55,Male,Research & Development,Manufacturing Director,167676,No,12,4,3,Travel_Rarely,939,24,3,Life Sciences,1,1005,95,3,4,3,Married,13973,10k-15k,4161,3,Y,Yes,18,4,80,1,22,2,3,11,1,5
RM743,50,46-55,Male,Research & Development,Laboratory Technician,28560,No,1,1,3,Travel_Rarely,804,9,3,Life Sciences,1,1030,64,3,1,4,Married,2380,Upto 5k,20165,4,Y,No,18,2,80,0,8,5,3,0,0,0
RM752,50,46-55,Female,Sales,Sales Executive,76164,No,18,4,3,Non-Travel,145,1,3,Life Sciences,1,1040,95,3,2,3,Married,6347,5k-10k,24920,0,Y,No,12,1,80,1,19,3,3,7,0,13
RM767,50,46-55,Male,Research & Development,Research Director,230844,No,8,2,3,Travel_Rarely,1464,2,4,Medical,1,1061,62,3,5,3,Married,19237,15k+,12853,2,Y,Yes,11,4,80,1,29,2,2,1,7,7
RM802,50,46-55,Male,Sales,Sales Executive,56736,Yes,0,4,3,Travel_Frequently,959,1,4,Other,1,1113,81,3,2,3,Single,4728,Upto 5k,17251,3,Y,Yes,14,4,80,0,5,4,3,0,0,0
RM868,50,46-55,Female,Research & Development,Manager,214272,No,2,4,4,Travel_Frequently,1421,2,3,Medical,1,1215,30,3,4,1,Married,17856,15k+,9490,2,Y,No,22,3,80,1,32,3,3,2,2,2
RM946,50,46-55,Female,Research & Development,Research Director,202560,No,3,4,3,Travel_Rarely,1322,28,3,Life Sciences,1,1317,43,3,4,1,Married,16880,15k+,22422,4,Y,Yes,11,2,80,0,25,2,3,2,1,2
RM1087,50,46-55,Male,Research & Development,Research Director,172932,No,32,3,3,Travel_Frequently,333,22,5,Medical,1,1539,88,1,4,4,Single,14411,10k-15k,24450,1,Y,Yes,13,4,80,0,32,2,3,6,13,9
RM1127,50,46-55,Male,Sales,Manager,231972,No,1,3,3,Travel_Rarely,264,9,3,Marketing,1,1591,59,3,5,3,Married,19331,15k+,19519,4,Y,Yes,16,3,80,1,27,2,3,0,0,0
RM1139,50,46-55,Male,Research & Development,Healthcare Representative,134940,No,30,2,3,Travel_Frequently,1234,20,5,Medical,1,1606,41,3,4,3,Married,11245,10k-15k,20689,2,Y,Yes,15,3,80,1,32,3,3,8,12,13
RM1178,50,46-55,Female,Research & Development,Research Director,159228,No,14,4,3,Travel_Rarely,813,17,5,Life Sciences,1,1656,50,2,3,1,Divorced,13269,10k-15k,21981,5,Y,No,15,3,80,3,19,3,3,11,1,11
RM1453,50,46-55,Male,Sales,Sales Executive,80736,Yes,6,2,3,Travel_Frequently,878,1,4,Life Sciences,1,2044,94,3,2,3,Divorced,6728,5k-10k,14255,7,Y,No,12,4,80,2,12,3,3,3,0,1
RM1462,50,46-55,Male,Sales,Sales Executive,130248,Yes,3,4,3,Travel_Rarely,410,28,3,Marketing,1,2055,39,2,3,1,Divorced,10854,10k-15k,16586,4,Y,Yes,13,2,80,1,20,3,3,2,2,0
RM1462,50,46-55,Male,Sales,Sales Executive,130248,Yes,3,4,3,Travel_Rarely,410,28,3,Marketing,1,2055,39,2,3,1,Divorced,10854,10k-15k,16586,4,Y,Yes,13,2,80,1,20,3,3,2,2,0
RM088,51,46-55,Male,Research & Development,Laboratory Technician,24900,No,4,4,4,Travel_Rarely,432,9,4,Life Sciences,1,116,96,3,1,4,Married,2075,Upto 5k,18725,3,Y,No,23,2,80,2,10,4,3,2,0,3
RM092,51,46-55,Male,Sales,Sales Executive,65292,No,10,3,4,Travel_Rarely,632,21,4,Marketing,1,120,71,3,2,4,Single,5441,5k-10k,8423,0,Y,Yes,22,4,80,0,11,2,1,7,1,0
RM111,51,46-55,Female,Research & Development,Healthcare Representative,89808,No,13,1,4,Travel_Frequently,1456,1,4,Medical,1,145,30,2,3,1,Single,7484,5k-10k,25796,3,Y,No,20,3,80,0,23,1,2,12,12,8
RM124,51,46-55,Male,Research & Development,Research Director,234444,No,20,1,3,Travel_Rarely,684,6,3,Life Sciences,1,162,51,3,5,3,Single,19537,15k+,6462,7,Y,No,13,3,80,0,23,5,3,18,15,15
RM137,51,46-55,Male,Research & Development,Manufacturing Director,127800,Yes,4,1,3,Travel_Frequently,1150,8,4,Life Sciences,1,179,53,1,3,4,Single,10650,10k-15k,25150,2,Y,No,15,4,80,0,18,2,3,2,0,3
RM157,51,46-55,Male,Research & Development,Manufacturing Director,73584,No,1,2,3,Travel_Rarely,1169,7,4,Medical,1,211,34,2,2,3,Married,6132,5k-10k,13983,2,Y,No,17,3,80,0,10,2,3,0,0,0
RM190,51,46-55,Female,Research & Development,Healthcare Representative,164808,No,7,4,3,Travel_Rarely,313,3,3,Medical,1,258,98,3,4,2,Single,13734,10k-15k,7192,3,Y,No,18,3,80,0,21,6,3,7,1,0
RM214,51,46-55,Male,Research & Development,Research Director,149880,No,10,2,3,Travel_Rarely,1469,8,4,Life Sciences,1,296,81,2,3,2,Married,12490,10k-15k,15736,5,Y,No,16,4,80,2,16,5,1,9,4,7
RM259,51,46-55,Male,Research & Development,Research Scientist,32676,No,1,3,3,Travel_Rarely,833,1,3,Life Sciences,1,353,96,3,1,4,Married,2723,Upto 5k,23231,1,Y,No,11,2,80,0,1,0,2,0,0,
RM300,51,46-55,Male,Research & Development,Manufacturing Director,65784,No,4,4,3,Travel_Rarely,1302,2,3,Medical,1,408,84,1,2,2,Divorced,5482,5k-10k,16321,5,Y,No,18,4,80,1,13,3,3,1,1,2
RM377,51,46-55,Female,Sales,Sales Executive,59232,No,7,3,3,Travel_Rarely,1178,14,2,Life Sciences,1,500,87,3,2,4,Married,4936,Upto 5k,14862,4,Y,No,11,3,80,1,18,2,2,7,0,7
RM617,51,46-55,Female,Sales,Manager,195684,No,20,1,3,Travel_Rarely,1318,26,4,Marketing,1,851,66,3,4,3,Married,16307,15k+,5594,2,Y,No,14,3,80,1,29,2,2,6,4,17
RM780,51,46-55,Male,Research & Development,Research Scientist,29532,Yes,10,1,3,Travel_Rarely,1323,4,4,Life Sciences,1,1081,34,3,1,3,Married,2461,Upto 5k,10332,9,Y,Yes,12,3,80,3,18,2,4,0,2,7
RM919,51,46-55,Male,Sales,Manager,238164,No,29,4,4,Travel_Frequently,237,9,3,Life Sciences,1,1282,83,3,5,2,Divorced,19847,15k+,19196,4,Y,Yes,24,1,80,1,31,5,2,10,11,10
RM931,51,46-55,Female,Research & Development,Laboratory Technician,34056,No,7,2,3,Travel_Frequently,968,6,2,Medical,1,1297,40,2,1,3,Single,2838,Upto 5k,4257,0,Y,No,14,2,80,0,8,6,2,0,7,7
RM963,51,46-55,Male,Human Resources,Manager,168312,No,33,3,3,Travel_Rarely,770,5,3,Life Sciences,1,1352,84,3,4,2,Divorced,14026,10k-15k,17588,1,Y,Yes,11,2,80,1,33,2,3,9,0,10
RM972,51,46-55,Female,Research & Development,Manufacturing Director,157704,No,5,4,3,Travel_Rarely,1405,11,2,Technical Degree,1,1367,82,2,4,2,Single,13142,10k-15k,24439,3,Y,No,16,2,80,0,29,1,2,2,0,3
RM988,51,46-55,Male,Sales,Sales Executive,127152,No,4,2,3,Travel_Frequently,541,2,3,Marketing,1,1391,52,3,3,2,Married,10596,10k-15k,15395,2,Y,No,11,2,80,0,14,5,3,2,3,2
RM1276,51,46-55,Female,Research & Development,Manager,157392,No,2,1,3,Travel_Rarely,942,3,3,Technical Degree,1,1786,53,3,3,3,Married,13116,10k-15k,22984,2,Y,No,11,4,80,0,15,2,3,2,2,2
RM191,52,46-55,Male,Research & Development,Manager,239988,No,33,3,3,Travel_Rarely,699,1,4,Life Sciences,1,259,65,2,5,3,Married,19999,15k+,5678,0,Y,No,14,1,80,1,34,5,3,18,11,9
RM231,52,46-55,Female,Research & Development,Laboratory Technician,38544,No,2,3,3,Travel_Rarely,1323,2,3,Life Sciences,1,316,89,2,1,4,Single,3212,Upto 5k,3300,7,Y,No,15,2,80,0,6,3,2,2,2,2
RM238,52,46-55,Male,Sales,Manager,228816,No,33,1,3,Non-Travel,771,2,4,Life Sciences,1,329,79,2,5,3,Single,19068,15k+,21030,1,Y,Yes,18,4,80,0,33,2,4,7,15,12
RM318,52,46-55,Male,Research & Development,Research Scientist,59292,Yes,8,3,3,Travel_Rarely,723,8,4,Medical,1,433,85,2,2,2,Married,4941,Upto 5k,17747,2,Y,No,15,1,80,0,11,3,2,2,7,7
RM407,52,46-55,Male,Research & Development,Manufacturing Director,95628,No,5,4,3,Travel_Rarely,319,3,3,Medical,1,543,39,2,3,3,Married,7969,5k-10k,19609,2,Y,Yes,14,3,80,0,28,4,3,4,0,
RM409,52,46-55,Female,Research & Development,Manager,198660,No,5,4,3,Travel_Rarely,1490,4,2,Life Sciences,1,546,30,3,4,4,Married,16555,15k+,10310,2,Y,No,13,4,80,0,31,2,1,2,1,4
RM469,52,46-55,Male,Research & Development,Research Scientist,66924,No,10,4,3,Travel_Rarely,956,6,2,Technical Degree,1,630,78,3,2,1,Divorced,5577,5k-10k,22087,3,Y,Yes,12,2,80,2,18,3,3,9,6,9
RM562,52,46-55,Male,Sales,Manager,202272,No,34,3,3,Travel_Rarely,621,3,4,Marketing,1,776,31,2,4,1,Married,16856,15k+,10084,1,Y,No,11,1,80,0,34,3,4,6,1,16
RM571,52,46-55,Male,Research & Development,Research Scientist,51096,No,4,4,3,Non-Travel,715,19,4,Medical,1,791,41,3,1,4,Married,4258,Upto 5k,26589,0,Y,No,18,1,80,1,5,3,3,3,1,2
RM588,52,46-55,Female,Research & Development,Laboratory Technician,37788,No,5,4,4,Travel_Rarely,1325,11,4,Life Sciences,1,813,82,3,2,3,Married,3149,Upto 5k,21821,8,Y,No,20,2,80,1,9,3,3,2,1,4
RM628,52,46-55,Female,Research & Development,Manufacturing Director,165912,No,9,3,4,Travel_Frequently,890,25,4,Medical,1,867,81,2,4,4,Married,13826,10k-15k,19028,3,Y,No,22,3,80,0,31,3,3,8,0,0
RM700,52,46-55,Male,Research & Development,Manager,205188,No,9,4,3,Travel_Rarely,1053,1,2,Life Sciences,1,976,70,3,4,4,Married,17099,15k+,13829,2,Y,No,15,2,80,1,26,2,2,8,7,8
RM750,52,46-55,Female,Sales,Manager,238140,Yes,32,1,3,Travel_Rarely,266,2,1,Marketing,1,1038,57,1,5,4,Married,19845,15k+,25846,1,Y,No,15,4,80,1,33,3,3,14,6,9
RM807,52,46-55,Male,Research & Development,Healthcare Representative,125340,No,8,2,3,Travel_Rarely,994,7,4,Life Sciences,1,1118,87,3,3,2,Single,10445,10k-15k,15322,7,Y,No,19,4,80,0,18,4,3,6,4,0
RM948,52,46-55,Male,Sales,Sales Executive,101352,Yes,8,2,3,Travel_Rarely,1030,5,3,Life Sciences,1,1319,64,3,3,2,Single,8446,5k-10k,21534,9,Y,Yes,19,3,80,0,10,2,2,7,7,7
RM995,52,46-55,Female,Research & Development,Manufacturing Director,158964,No,5,4,3,Travel_Frequently,322,28,2,Medical,1,1401,59,4,4,3,Married,13247,10k-15k,9731,2,Y,Yes,11,2,80,1,24,3,2,3,0,2
RM1001,52,46-55,Female,Research & Development,Laboratory Technician,35400,No,5,3,3,Travel_Rarely,258,8,4,Other,1,1409,54,3,1,1,Married,2950,Upto 5k,17363,9,Y,No,13,3,80,0,12,2,1,4,0,4
RM1435,52,46-55,Male,Sales,Sales Representative,41784,No,9,1,3,Non-Travel,585,29,4,Life Sciences,1,2019,40,3,1,4,Divorced,3482,Upto 5k,19788,2,Y,No,15,2,80,2,16,3,2,8,0,0
RM019,53,46-55,Female,Sales,Manager,185124,No,25,1,3,Travel_Rarely,1219,2,4,Life Sciences,1,23,78,2,4,4,Married,15427,15k+,22021,2,Y,No,16,3,80,0,31,3,3,8,3,7
RM026,53,46-55,Female,Research & Development,Manager,229128,No,14,3,3,Travel_Rarely,1282,5,3,Other,1,32,58,3,5,3,Divorced,19094,15k+,10735,4,Y,No,11,4,80,1,26,3,2,13,4,
RM153,53,46-55,Male,Sales,Sales Representative,27672,No,7,2,4,Travel_Rarely,1436,6,2,Marketing,1,205,34,3,2,3,Married,2306,Upto 5k,16047,2,Y,Yes,20,4,80,1,13,3,1,7,4,5
RM185,53,46-55,Female,Research & Development,Manufacturing Director,53400,No,4,4,3,Travel_Rarely,1084,13,2,Medical,1,250,57,4,2,1,Divorced,4450,Upto 5k,26250,1,Y,No,11,3,80,2,5,3,3,2,1,3
RM281,53,46-55,Male,Research & Development,Research Director,211008,No,5,3,3,Travel_Rarely,1070,3,4,Medical,1,386,45,3,4,3,Married,17584,15k+,21016,3,Y,Yes,16,4,80,3,21,5,2,3,1,3
RM503,53,46-55,Female,Sales,Sales Executive,100572,No,14,4,4,Travel_Rarely,238,1,1,Medical,1,682,34,3,2,1,Single,8381,5k-10k,7507,7,Y,No,20,4,80,0,18,2,4,7,8,10
RM535,53,46-55,Male,Research & Development,Research Director,177768,No,5,3,3,Travel_Rarely,970,7,3,Life Sciences,1,730,59,4,4,3,Married,14814,10k-15k,13514,3,Y,No,19,3,80,0,32,3,3,1,1,3
RM557,53,46-55,Male,Research & Development,Laboratory Technician,29400,No,2,4,3,Travel_Rarely,346,6,3,Life Sciences,1,769,86,3,2,4,Single,2450,Upto 5k,10919,2,Y,No,17,4,80,0,19,4,3,2,2,2
RM625,53,46-55,Female,Sales,Sales Executive,131208,No,5,1,3,Travel_Rarely,661,7,2,Marketing,1,862,78,2,3,4,Married,10934,10k-15k,20715,7,Y,Yes,18,4,80,1,35,3,3,2,0,4
RM647,53,46-55,Male,Sales,Sales Executive,142032,No,2,1,3,Travel_Rarely,868,8,3,Marketing,1,897,73,3,4,4,Married,11836,10k-15k,22789,5,Y,No,14,3,80,1,28,3,3,0,2,2
RM650,53,46-55,Female,Research & Development,Research Director,171300,No,12,4,3,Travel_Rarely,102,23,4,Life Sciences,1,901,72,3,4,4,Single,14275,10k-15k,20206,6,Y,No,18,3,80,0,33,0,3,9,3,8
RM702,53,46-55,Male,Sales,Manager,178224,No,17,3,3,Travel_Rarely,1376,2,2,Medical,1,981,45,3,4,3,Divorced,14852,10k-15k,13938,6,Y,No,13,3,80,1,22,3,4,13,15,2
RM761,53,46-55,Female,Sales,Sales Executive,90300,No,15,3,3,Travel_Frequently,124,2,3,Marketing,1,1050,38,2,3,2,Married,7525,5k-10k,23537,2,Y,No,12,1,80,1,30,2,3,7,6,12
RM859,53,46-55,Female,Research & Development,Manager,223272,No,7,4,3,Travel_Rarely,1223,7,2,Medical,1,1201,50,3,5,3,Divorced,18606,15k+,18640,3,Y,No,18,2,80,1,26,6,3,7,4,7
RM1044,53,46-55,Male,Research & Development,Research Director,199176,No,9,4,3,Travel_Rarely,447,2,3,Medical,1,1472,39,4,4,2,Single,16598,15k+,19764,4,Y,No,12,2,80,0,35,2,2,8,8,8
RM1112,53,46-55,Female,Research & Development,Manufacturing Director,122028,Yes,33,3,3,Travel_Rarely,607,2,5,Technical Degree,1,1572,78,2,3,4,Married,10169,10k-15k,14618,0,Y,No,16,2,80,1,34,4,3,7,1,9
RM1204,53,46-55,Male,Research & Development,Healthcare Representative,84060,No,4,2,3,Travel_Rarely,1395,24,4,Medical,1,1689,48,4,3,4,Married,7005,5k-10k,3458,3,Y,No,15,3,80,0,11,2,3,3,1,2
RM1269,53,46-55,Female,Research & Development,Manufacturing Director,155580,No,3,1,4,Non-Travel,661,1,4,Medical,1,1775,60,2,4,3,Married,12965,10k-15k,22308,4,Y,Yes,20,4,80,3,27,2,2,2,0,2
RM1397,53,46-55,Male,Sales,Sales Executive,125376,Yes,2,1,3,Travel_Rarely,1168,24,4,Life Sciences,1,1968,66,3,3,1,Single,10448,10k-15k,5843,6,Y,Yes,13,2,80,0,15,2,2,2,2,2
RM096,54,46-55,Female,Research & Development,Research Director,162588,No,4,1,3,Travel_Rarely,1217,2,4,Technical Degree,1,126,60,3,3,3,Married,13549,10k-15k,24001,9,Y,No,12,1,80,1,16,5,1,3,0,3
